fixture_id,home_corners,away_corners,Union St. Gilloise_Shots on Goal,Union St. Gilloise_Shots off Goal,Union St. Gilloise_Total Shots,Union St. Gilloise_Blocked Shots,Union St. Gilloise_Shots insidebox,Union St. Gilloise_Shots outsidebox,Union St. Gilloise_Fouls,Union St. Gilloise_Corner Kicks,Union St. Gilloise_Offsides,Union St. Gilloise_Ball Possession,Union St. Gilloise_Yellow Cards,Union St. Gilloise_Red Cards,Union St. Gilloise_Goalkeeper Saves,Union St. Gilloise_Total passes,Union St. Gilloise_Passes accurate,Union St. Gilloise_Passes %,Union St. Gilloise_expected_goals,Anderlecht_Shots on Goal,Anderlecht_Shots off Goal,Anderlecht_Total Shots,Anderlecht_Blocked Shots,Anderlecht_Shots insidebox,Anderlecht_Shots outsidebox,Anderlecht_Fouls,Anderlecht_Corner Kicks,Anderlecht_Offsides,Anderlecht_Ball Possession,Anderlecht_Yellow Cards,Anderlecht_Red Cards,Anderlecht_Goalkeeper Saves,Anderlecht_Total passes,Anderlecht_Passes accurate,Anderlecht_Passes %,Anderlecht_expected_goals,home_avg_goals,home_avg_corners,home_avg_xg,home_win_rate,home_draw_rate,home_loss_rate,away_avg_goals,away_avg_corners,away_avg_xg,away_win_rate,away_draw_rate,away_loss_rate,h2h_wins,h2h_draws,h2h_losses,h2h_avg_home_corners,h2h_avg_away_corners,h2h_avg_home_xg,h2h_avg_away_xg,home_missing_impact,away_missing_impact,home_team,away_team,AS Eupen_Shots on Goal,AS Eupen_Shots off Goal,AS Eupen_Total Shots,AS Eupen_Blocked Shots,AS Eupen_Shots insidebox,AS Eupen_Shots outsidebox,AS Eupen_Fouls,AS Eupen_Corner Kicks,AS Eupen_Offsides,AS Eupen_Ball Possession,AS Eupen_Yellow Cards,AS Eupen_Red Cards,AS Eupen_Goalkeeper Saves,AS Eupen_Total passes,AS Eupen_Passes accurate,AS Eupen_Passes %,AS Eupen_expected_goals,KVC Westerlo_Shots on Goal,KVC Westerlo_Shots off Goal,KVC Westerlo_Total Shots,KVC Westerlo_Blocked Shots,KVC Westerlo_Shots insidebox,KVC Westerlo_Shots outsidebox,KVC Westerlo_Fouls,KVC Westerlo_Corner Kicks,KVC Westerlo_Offsides,KVC Westerlo_Ball Possession,KVC Westerlo_Yellow Cards,KVC Westerlo_Red Cards,KVC Westerlo_Goalkeeper Saves,KVC Westerlo_Total passes,KVC Westerlo_Passes accurate,KVC Westerlo_Passes %,KVC Westerlo_expected_goals,Charleroi_Shots on Goal,Charleroi_Shots off Goal,Charleroi_Total Shots,Charleroi_Blocked Shots,Charleroi_Shots insidebox,Charleroi_Shots outsidebox,Charleroi_Fouls,Charleroi_Corner Kicks,Charleroi_Offsides,Charleroi_Ball Possession,Charleroi_Yellow Cards,Charleroi_Red Cards,Charleroi_Goalkeeper Saves,Charleroi_Total passes,Charleroi_Passes accurate,Charleroi_Passes %,Charleroi_expected_goals,OH Leuven_Shots on Goal,OH Leuven_Shots off Goal,OH Leuven_Total Shots,OH Leuven_Blocked Shots,OH Leuven_Shots insidebox,OH Leuven_Shots outsidebox,OH Leuven_Fouls,OH Leuven_Corner Kicks,OH Leuven_Offsides,OH Leuven_Ball Possession,OH Leuven_Yellow Cards,OH Leuven_Red Cards,OH Leuven_Goalkeeper Saves,OH Leuven_Total passes,OH Leuven_Passes accurate,OH Leuven_Passes %,OH Leuven_expected_goals,RWDM_Shots on Goal,RWDM_Shots off Goal,RWDM_Total Shots,RWDM_Blocked Shots,RWDM_Shots insidebox,RWDM_Shots outsidebox,RWDM_Fouls,RWDM_Corner Kicks,RWDM_Offsides,RWDM_Ball Possession,RWDM_Yellow Cards,RWDM_Red Cards,RWDM_Goalkeeper Saves,RWDM_Total passes,RWDM_Passes accurate,RWDM_Passes %,RWDM_expected_goals,Genk_Shots on Goal,Genk_Shots off Goal,Genk_Total Shots,Genk_Blocked Shots,Genk_Shots insidebox,Genk_Shots outsidebox,Genk_Fouls,Genk_Corner Kicks,Genk_Offsides,Genk_Ball Possession,Genk_Yellow Cards,Genk_Red Cards,Genk_Goalkeeper Saves,Genk_Total passes,Genk_Passes accurate,Genk_Passes %,Genk_expected_goals,Antwerp_Shots on Goal,Antwerp_Shots off Goal,Antwerp_Total Shots,Antwerp_Blocked Shots,Antwerp_Shots insidebox,Antwerp_Shots outsidebox,Antwerp_Fouls,Antwerp_Corner Kicks,Antwerp_Offsides,Antwerp_Ball Possession,Antwerp_Yellow Cards,Antwerp_Red Cards,Antwerp_Goalkeeper Saves,Antwerp_Total passes,Antwerp_Passes accurate,Antwerp_Passes %,Antwerp_expected_goals,Cercle Brugge_Shots on Goal,Cercle Brugge_Shots off Goal,Cercle Brugge_Total Shots,Cercle Brugge_Blocked Shots,Cercle Brugge_Shots insidebox,Cercle Brugge_Shots outsidebox,Cercle Brugge_Fouls,Cercle Brugge_Corner Kicks,Cercle Brugge_Offsides,Cercle Brugge_Ball Possession,Cercle Brugge_Yellow Cards,Cercle Brugge_Red Cards,Cercle Brugge_Goalkeeper Saves,Cercle Brugge_Total passes,Cercle Brugge_Passes accurate,Cercle Brugge_Passes %,Cercle Brugge_expected_goals,Gent_Shots on Goal,Gent_Shots off Goal,Gent_Total Shots,Gent_Blocked Shots,Gent_Shots insidebox,Gent_Shots outsidebox,Gent_Fouls,Gent_Corner Kicks,Gent_Offsides,Gent_Ball Possession,Gent_Yellow Cards,Gent_Red Cards,Gent_Goalkeeper Saves,Gent_Total passes,Gent_Passes accurate,Gent_Passes %,Gent_expected_goals,Kortrijk_Shots on Goal,Kortrijk_Shots off Goal,Kortrijk_Total Shots,Kortrijk_Blocked Shots,Kortrijk_Shots insidebox,Kortrijk_Shots outsidebox,Kortrijk_Fouls,Kortrijk_Corner Kicks,Kortrijk_Offsides,Kortrijk_Ball Possession,Kortrijk_Yellow Cards,Kortrijk_Red Cards,Kortrijk_Goalkeeper Saves,Kortrijk_Total passes,Kortrijk_Passes accurate,Kortrijk_Passes %,Kortrijk_expected_goals,Club Brugge KV_Shots on Goal,Club Brugge KV_Shots off Goal,Club Brugge KV_Total Shots,Club Brugge KV_Blocked Shots,Club Brugge KV_Shots insidebox,Club Brugge KV_Shots outsidebox,Club Brugge KV_Fouls,Club Brugge KV_Corner Kicks,Club Brugge KV_Offsides,Club Brugge KV_Ball Possession,Club Brugge KV_Yellow Cards,Club Brugge KV_Red Cards,Club Brugge KV_Goalkeeper Saves,Club Brugge KV_Total passes,Club Brugge KV_Passes accurate,Club Brugge KV_Passes %,Club Brugge KV_expected_goals,KV Mechelen_Shots on Goal,KV Mechelen_Shots off Goal,KV Mechelen_Total Shots,KV Mechelen_Blocked Shots,KV Mechelen_Shots insidebox,KV Mechelen_Shots outsidebox,KV Mechelen_Fouls,KV Mechelen_Corner Kicks,KV Mechelen_Offsides,KV Mechelen_Ball Possession,KV Mechelen_Yellow Cards,KV Mechelen_Red Cards,KV Mechelen_Goalkeeper Saves,KV Mechelen_Total passes,KV Mechelen_Passes accurate,KV Mechelen_Passes %,KV Mechelen_expected_goals,St. Truiden_Shots on Goal,St. Truiden_Shots off Goal,St. Truiden_Total Shots,St. Truiden_Blocked Shots,St. Truiden_Shots insidebox,St. Truiden_Shots outsidebox,St. Truiden_Fouls,St. Truiden_Corner Kicks,St. Truiden_Offsides,St. Truiden_Ball Possession,St. Truiden_Yellow Cards,St. Truiden_Red Cards,St. Truiden_Goalkeeper Saves,St. Truiden_Total passes,St. Truiden_Passes accurate,St. Truiden_Passes %,St. Truiden_expected_goals,Standard Liege_Shots on Goal,Standard Liege_Shots off Goal,Standard Liege_Total Shots,Standard Liege_Blocked Shots,Standard Liege_Shots insidebox,Standard Liege_Shots outsidebox,Standard Liege_Fouls,Standard Liege_Corner Kicks,Standard Liege_Offsides,Standard Liege_Ball Possession,Standard Liege_Yellow Cards,Standard Liege_Red Cards,Standard Liege_Goalkeeper Saves,Standard Liege_Total passes,Standard Liege_Passes accurate,Standard Liege_Passes %,Standard Liege_expected_goals
1038521,7,1,,,,,,,,,,,,,,,,,,5.0,2.0,7.0,0.0,6.0,1.0,13.0,1.0,5.0,53%,3.0,,2.0,438.0,322.0,74%,0.91,1.6,3.4,0.0,0.4,0.4,0.2,0.8,3.2,0.0,0.2,0.4,0.4,0,0,0,0,0,0,0,0,0,Cercle Brugge,Anderlecht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,16.0,10.0,6.0,10.0,14.0,7.0,2.0,47%,2.0,,2.0,370.0,271.0,73%,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038517,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.8,0.0,0.0,0.2,0.8,2.2,4.8,0.0,0.6,0.0,0.4,0,0,0,0,0,0,0,0,0,Standard Liege,KV Mechelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,11.0,2.0,10.0,1.0,19.0,1.0,0.0,47%,4.0,,2.0,441.0,333.0,76%,1.50,,,,,,,,,,,,,,,,,,4.0,2.0,10.0,4.0,6.0,4.0,10.0,10.0,2.0,53%,1.0,,3.0,486.0,366.0,75%,0.83
1038522,9,4,6.0,9.0,19.0,4.0,12.0,7.0,11.0,9.0,1.0,40%,3.0,,1.0,337.0,230.0,68%,2.37,,,,,,,,,,,,,,,,,,1.8,3.6,0.0,0.8,0.2,0.0,1.0,4.0,0.0,0.2,0.6,0.2,0,0,0,0,0,0,0,0,0,Union St. Gilloise,Club Brugge KV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,5.0,2.0,3.0,2.0,6.0,4.0,1.0,60%,4.0,,4.0,522.0,426.0,82%,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038524,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,4.8,0.0,1.0,0.0,0.0,2.2,5.8,0.0,0.8,0.0,0.2,0,0,0,0,0,0,0,0,0,Charleroi,Gent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,11.0,1.0,6.0,5.0,5.0,0.0,4.0,48%,3.0,,6.0,443.0,327.0,74%,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,4.0,17.0,4.0,12.0,5.0,4.0,6.0,1.0,52%,0.0,,2.0,490.0,363.0,74%,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038531,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,6.4,0.0,0.4,0.2,0.4,1.2,3.2,0.0,0.2,0.6,0.2,0,0,0,0,0,0,0,0,0,KVC Westerlo,St. Truiden,,,,,,,,,,,,,,,,,,4.0,6.0,17.0,7.0,14.0,3.0,11.0,9.0,3.0,46%,3.0,,4.0,400.0,308.0,77%,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,10.0,2.0,3.0,7.0,13.0,3.0,0.0,54%,2.0,,1.0,476.0,395.0,83%,1.11,,,,,,,,,,,,,,,,,
1038528,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,0.2,0.0,0.8,1.0,2.8,0.0,0.0,0.2,0.8,0,0,0,0,0,0,0,0,0,Antwerp,Standard Liege,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,15.0,5.0,11.0,4.0,13.0,6.0,1.0,49%,3.0,,0.0,472.0,401.0,85%,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,2.0,1.0,0.0,2.0,10.0,2.0,2.0,51%,2.0,,3.0,495.0,418.0,84%,0.08
1038532,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,3.4,0.0,0.2,0.0,0.8,1.6,5.6,0.0,0.4,0.0,0.6,0,0,0,0,0,0,0,0,0,AS Eupen,RWDM,4.0,5.0,11.0,2.0,6.0,5.0,12.0,8.0,,50%,1.0,,7.0,485.0,410.0,85%,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,5.0,21.0,6.0,16.0,5.0,14.0,5.0,,50%,4.0,,3.0,487.0,404.0,83%,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038530,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,4.8,0.0,0.6,0.0,0.4,2.2,4.8,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,KV Mechelen,Charleroi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,6.0,2.0,4.0,2.0,10.0,2.0,1.0,47%,1.0,1.0,6.0,456.0,365.0,80%,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,19.0,4.0,10.0,9.0,11.0,8.0,4.0,53%,2.0,0.0,2.0,503.0,423.0,84%,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038525,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,0.2,0.6,0.2,1.6,3.4,0.0,0.4,0.4,0.2,0,0,0,0,0,0,0,0,0,Club Brugge KV,Cercle Brugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.0,20.0,3.0,14.0,6.0,12.0,3.0,3.0,35%,5.0,,7.0,274.0,150.0,55%,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,13.0,3.0,10.0,3.0,11.0,10.0,2.0,65%,2.0,,3.0,496.0,358.0,72%,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038526,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,2.8,0.0,0.2,0.0,0.8,1.2,2.0,0.0,0.4,0.2,0.4,0,0,0,0,0,0,0,0,0,Genk,OH Leuven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,6.0,1.0,1.0,5.0,19.0,2.0,0.0,36%,4.0,,2.0,309.0,226.0,73%,0.38,,,,,,,,,,,,,,,,,,6.0,9.0,17.0,2.0,16.0,1.0,14.0,3.0,6.0,64%,2.0,,2.0,544.0,468.0,86%,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038527,8,3,,,,,,,,,,,,,,,,,,2.0,3.0,7.0,2.0,5.0,2.0,10.0,3.0,3.0,37%,2.0,,4.0,333.0,239.0,72%,1.16,2.2,5.8,0.0,0.8,0.0,0.2,0.8,3.2,0.0,0.2,0.4,0.4,0,0,0,0,0,0,0,0,0,Gent,Anderlecht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,10.0,3.0,2.0,8.0,12.0,8.0,0.0,63%,1.0,,1.0,566.0,448.0,79%,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038529,6,6,8.0,8.0,18.0,2.0,11.0,7.0,10.0,6.0,6.0,51%,2.0,,1.0,477.0,386.0,81%,2.98,,,,,,,,,,,,,,,,,,1.8,3.6,0.0,0.8,0.2,0.0,1.2,5.8,0.0,0.6,0.0,0.4,0,0,0,0,0,0,0,0,0,Union St. Gilloise,Kortrijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,11.0,7.0,4.0,7.0,9.0,6.0,1.0,49%,1.0,,5.0,441.0,345.0,78%,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038539,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,3.2,0.0,0.2,0.6,0.2,1.0,4.0,0.0,0.2,0.0,0.8,0,0,0,0,0,0,0,0,0,St. Truiden,Antwerp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,12.0,5.0,10.0,2.0,11.0,7.0,1.0,58%,2.0,,4.0,554.0,466.0,84%,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,11.0,4.0,3.0,8.0,8.0,4.0,2.0,42%,2.0,,0.0,408.0,324.0,79%,0.36,,,,,,,,,,,,,,,,,
1038538,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,3.4,0.0,0.4,0.4,0.2,0.8,3.4,0.0,0.2,0.0,0.8,0,0,0,0,0,0,0,0,0,Cercle Brugge,AS Eupen,4.0,1.0,6.0,1.0,4.0,2.0,13.0,3.0,8.0,56%,3.0,,7.0,384.0,247.0,64%,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,29.0,10.0,19.0,10.0,12.0,5.0,2.0,44%,4.0,,4.0,293.0,177.0,60%,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038540,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,4.8,0.0,1.0,0.0,0.0,2.2,6.4,0.0,0.4,0.2,0.4,0,0,0,0,0,0,0,0,0,Charleroi,KVC Westerlo,,,,,,,,,,,,,,,,,,4.0,5.0,11.0,2.0,5.0,6.0,11.0,4.0,0.0,52%,2.0,,1.0,491.0,372.0,76%,0.97,4.0,7.0,14.0,3.0,11.0,3.0,15.0,5.0,3.0,48%,3.0,,2.0,438.0,322.0,74%,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038534,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.8,0.0,0.0,0.2,0.8,0.6,2.8,0.0,0.2,0.0,0.8,0,0,0,0,0,0,0,0,0,Standard Liege,Genk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,11.0,4.0,6.0,5.0,12.0,5.0,5.0,60%,2.0,,2.0,504.0,418.0,83%,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,13.0,3.0,12.0,1.0,20.0,5.0,1.0,40%,2.0,,2.0,331.0,253.0,76%,0.96
1038535,5,8,4.0,5.0,12.0,3.0,10.0,2.0,14.0,8.0,1.0,40%,3.0,,2.0,328.0,232.0,71%,0.76,,,,,,,,,,,,,,,,,,2.2,5.8,0.0,0.8,0.0,0.2,1.8,3.6,0.0,0.8,0.2,0.0,0,0,0,0,0,0,0,0,0,Gent,Union St. Gilloise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,11.0,6.0,6.0,5.0,8.0,5.0,6.0,60%,2.0,,3.0,509.0,388.0,76%,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038536,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,2.0,0.0,0.4,0.2,0.4,1.0,4.0,0.0,0.2,0.6,0.2,0,0,0,0,0,0,0,0,0,OH Leuven,Club Brugge KV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,10.0,2.0,4.0,6.0,19.0,7.0,1.0,43%,4.0,,5.0,364.0,273.0,75%,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,14.0,1.0,11.0,3.0,13.0,6.0,2.0,57%,2.0,,3.0,493.0,410.0,83%,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038533,10,1,,,,,,,,,,,,,,,,,,8.0,10.0,25.0,7.0,19.0,6.0,6.0,10.0,0.0,74%,1.0,0.0,1.0,689.0,609.0,88%,3.53,0.8,3.2,0.0,0.2,0.4,0.4,1.6,5.6,0.0,0.4,0.0,0.6,0,0,0,0,0,0,0,0,0,Anderlecht,RWDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,7.0,2.0,4.0,3.0,12.0,1.0,3.0,26%,4.0,1.0,5.0,257.0,172.0,67%,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038537,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,5.8,0.0,0.6,0.0,0.4,2.2,4.8,0.0,0.6,0.0,0.4,0,0,0,0,0,0,0,0,0,Kortrijk,KV Mechelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10.0,15.0,2.0,10.0,5.0,12.0,4.0,0.0,64%,2.0,,2.0,574.0,493.0,86%,0.83,,,,,,,,,,,,,,,,,,5.0,3.0,10.0,2.0,5.0,5.0,12.0,3.0,3.0,36%,2.0,,3.0,324.0,230.0,71%,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038547,7,2,,,,,,,,,,,,,,,,,,10.0,7.0,26.0,9.0,18.0,8.0,11.0,2.0,2.0,52%,,,5.0,500.0,416.0,83%,2.33,2.2,6.4,0.0,0.4,0.2,0.4,0.8,3.2,0.0,0.2,0.4,0.4,0,0,0,0,0,0,0,0,0,KVC Westerlo,Anderlecht,,,,,,,,,,,,,,,,,,7.0,8.0,23.0,8.0,12.0,11.0,3.0,7.0,0.0,48%,,,7.0,434.0,363.0,84%,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038544,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,5.6,0.0,0.4,0.0,0.6,2.2,4.8,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,RWDM,Charleroi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,17.0,6.0,12.0,5.0,8.0,10.0,4.0,58%,2.0,,4.0,573.0,466.0,81%,1.16,,,,,,,,,,,,,,,,,,4.0,3.0,10.0,3.0,6.0,4.0,4.0,3.0,0.0,42%,0.0,,8.0,414.0,318.0,77%,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
